"neighborhood","virus","serotype","year","epiweek","total_female_aegypti","total_female_albopictus","total_traps","MFAI_aegypti","MFAI_albopictus"
"JARDIM LINDOIA","","",2022,44,1,0,8,0.125,0
"JARDIM LINDOIA","","",2022,45,1,0,8,0.125,0
"JARDIM LINDOIA","","",2022,46,0,0,8,0,0
"JARDIM LINDOIA","","",2022,47,0,0,8,0,0
"JARDIM LINDOIA","","",2022,48,0,0,8,0,0
"JARDIM LINDOIA","","",2022,49,1,0,8,0.125,0
"JARDIM LINDOIA","","",2022,50,3,0,7,0.428571428571429,0
"JARDIM LINDOIA","","",2022,51,1,0,8,0.125,0
"JARDIM LINDOIA","","",2022,52,0,0,7,0,0
"JARDIM LINDOIA","","",2023,1,1,0,7,0.142857142857143,0
"JARDIM LINDOIA","","",2023,2,7,0,8,0.875,0
"JARDIM LINDOIA","","",2023,3,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,4,3,0,7,0.428571428571429,0
"JARDIM LINDOIA","","",2023,5,0,0,7,0,0
"JARDIM LINDOIA","","",2023,6,9,0,8,1.125,0
"JARDIM LINDOIA","","",2023,7,4,0,8,0.5,0
"JARDIM LINDOIA","","",2023,8,4,0,8,0.5,0
"JARDIM LINDOIA","","",2023,9,7,0,8,0.875,0
"JARDIM LINDOIA","","",2023,10,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,11,22,0,8,2.75,0
"JARDIM LINDOIA","","",2023,12,12,0,8,1.5,0
"JARDIM LINDOIA","","",2023,13,6,0,8,0.75,0
"JARDIM LINDOIA","","",2023,14,1,0,8,0.125,0
"JARDIM LINDOIA","","",2023,15,7,0,8,0.875,0
"JARDIM LINDOIA","","",2023,16,46,0,8,5.75,0
"JARDIM LINDOIA","","",2023,17,23,0,8,2.875,0
"JARDIM LINDOIA","","",2023,18,10,0,8,1.25,0
"JARDIM LINDOIA","","",2023,19,0,0,8,0,0
"JARDIM LINDOIA","","",2023,20,9,0,8,1.125,0
"JARDIM LINDOIA","","",2023,21,23,0,8,2.875,0
"JARDIM LINDOIA","","",2023,22,20,0,8,2.5,0
"JARDIM LINDOIA","","",2023,23,8,0,8,1,0
"JARDIM LINDOIA","","",2023,24,11,0,8,1.375,0
"JARDIM LINDOIA","","",2023,25,0,0,8,0,0
"JARDIM LINDOIA","","",2023,26,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,27,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,28,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,29,1,0,8,0.125,0
"JARDIM LINDOIA","","",2023,30,1,0,8,0.125,0
"JARDIM LINDOIA","","",2023,31,1,0,8,0.125,0
"JARDIM LINDOIA","","",2023,32,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,33,0,0,8,0,0
"JARDIM LINDOIA","","",2023,34,0,0,8,0,0
"JARDIM LINDOIA","","",2023,35,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,36,4,0,8,0.5,0
"JARDIM LINDOIA","","",2023,37,1,0,7,0.142857142857143,0
"JARDIM LINDOIA","","",2023,38,0,0,7,0,0
"JARDIM LINDOIA","","",2023,39,0,0,7,0,0
"JARDIM LINDOIA","","",2023,40,2,0,8,0.25,0
"JARDIM LINDOIA","","",2023,41,1,0,8,0.125,0
"JARDIM LINDOIA","","",2023,42,3,0,8,0.375,0
"JARDIM LINDOIA","","",2023,43,4,0,8,0.5,0
"JARDIM LINDOIA","","",2023,44,9,0,8,1.125,0
"JARDIM LINDOIA","","",2023,45,7,0,8,0.875,0
"JARDIM LINDOIA","","",2023,46,8,0,8,1,0
"JARDIM LINDOIA","","",2023,47,5,0,8,0.625,0
"JARDIM LINDOIA","","",2023,48,5,0,8,0.625,0
"JARDIM LINDOIA","","",2023,49,4,0,8,0.5,0
"JARDIM LINDOIA","","",2023,50,4,0,8,0.5,0
"JARDIM LINDOIA","","",2023,51,17,0,8,2.125,0
"JARDIM LINDOIA","","",2023,52,0,0,8,0,0
"JARDIM LINDOIA","","",2024,1,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,2,4,0,8,0.5,0
"JARDIM LINDOIA","","",2024,3,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,4,13,0,8,1.625,0
"JARDIM LINDOIA","","",2024,5,7,0,8,0.875,0
"JARDIM LINDOIA","","",2024,6,11,0,8,1.375,0
"JARDIM LINDOIA","","",2024,7,20,0,8,2.5,0
"JARDIM LINDOIA","","",2024,8,6,0,8,0.75,0
"JARDIM LINDOIA","","",2024,9,23,0,8,2.875,0
"JARDIM LINDOIA","","",2024,10,15,0,8,1.875,0
"JARDIM LINDOIA","","",2024,11,6,0,8,0.75,0
"JARDIM LINDOIA","","",2024,12,3,0,8,0.375,0
"JARDIM LINDOIA","","",2024,13,10,0,8,1.25,0
"JARDIM LINDOIA","","",2024,14,21,0,8,2.625,0
"JARDIM LINDOIA","","",2024,15,23,0,8,2.875,0
"JARDIM LINDOIA","","",2024,16,10,0,8,1.25,0
"JARDIM LINDOIA","","",2024,17,16,0,8,2,0
"JARDIM LINDOIA","","",2024,21,0,0,1,0,0
"JARDIM LINDOIA","","",2024,23,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,24,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,25,0,0,2,0,0
"JARDIM LINDOIA","","",2024,26,0,0,6,0,0
"JARDIM LINDOIA","","",2024,27,0,0,8,0,0
"JARDIM LINDOIA","","",2024,28,0,0,8,0,0
"JARDIM LINDOIA","","",2024,29,0,0,8,0,0
"JARDIM LINDOIA","","",2024,30,0,0,8,0,0
"JARDIM LINDOIA","","",2024,31,0,0,8,0,0
"JARDIM LINDOIA","","",2024,32,0,0,1,0,0
"JARDIM LINDOIA","","",2024,33,0,0,8,0,0
"JARDIM LINDOIA","","",2024,34,0,0,8,0,0
"JARDIM LINDOIA","","",2024,35,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,36,0,0,8,0,0
"JARDIM LINDOIA","","",2024,37,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,38,0,0,8,0,0
"JARDIM LINDOIA","","",2024,39,0,0,8,0,0
"JARDIM LINDOIA","","",2024,40,0,0,8,0,0
"JARDIM LINDOIA","","",2024,41,0,0,7,0,0
"JARDIM LINDOIA","","",2024,42,0,0,8,0,0
"JARDIM LINDOIA","","",2024,43,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,44,1,0,8,0.125,0
"JARDIM LINDOIA","","",2024,45,0,0,8,0,0
"JARDIM LINDOIA","","",2024,46,2,0,8,0.25,0
"JARDIM LINDOIA","","",2024,47,2,0,7,0.285714285714286,0
"JARDIM LINDOIA","","",2024,48,0,0,8,0,0
"JARDIM LINDOIA","","",2024,49,2,0,8,0.25,0
"JARDIM LINDOIA","","",2024,50,0,0,8,0,0
"JARDIM LINDOIA","","",2024,51,3,0,8,0.375,0
"JARDIM LINDOIA","","",2024,52,1,0,6,0.166666666666667,0
"JARDIM LINDOIA","","",2025,1,3,0,6,0.5,0
"JARDIM LINDOIA","","",2025,2,7,0,8,0.875,0
"JARDIM LINDOIA","","",2025,3,2,0,8,0.25,0
"JARDIM LINDOIA","","",2025,4,8,0,8,1,0
"JARDIM LINDOIA","","",2025,5,7,0,8,0.875,0
"JARDIM LINDOIA","","",2025,6,5,0,8,0.625,0
"JARDIM LINDOIA","","",2025,7,12,0,9,1.33333333333333,0
"JARDIM LINDOIA","","",2025,8,8,0,9,0.888888888888889,0
"JARDIM LINDOIA","","",2025,9,4,0,9,0.444444444444444,0
"JARDIM LINDOIA","","",2025,10,14,0,8,1.75,0
"JARDIM LINDOIA","","",2025,11,7,0,9,0.777777777777778,0
"JARDIM LINDOIA","","",2025,12,8,0,9,0.888888888888889,0
"JARDIM LINDOIA","","",2025,13,5,0,9,0.555555555555556,0
"JARDIM LINDOIA","","",2025,14,16,0,9,1.77777777777778,0
"JARDIM LINDOIA","","",2025,15,7,0,8,0.875,0
"JARDIM LINDOIA","","",2025,16,12,0,9,1.33333333333333,0
"JARDIM LINDOIA","","",2025,17,9,0,8,1.125,0
"JARDIM LINDOIA","","",2025,18,13,0,9,1.44444444444444,0
"JARDIM LINDOIA","Dengue","Dengue 1",2025,18,3,0,9,0.333333333333333,0
"JARDIM LINDOIA","","",2025,19,2,0,9,0.222222222222222,0
"JARDIM LINDOIA","","",2025,20,10,0,9,1.11111111111111,0
"JARDIM LINDOIA","","",2025,21,5,0,9,0.555555555555556,0
"JARDIM LINDOIA","","",2025,22,2,0,8,0.25,0
"JARDIM LINDOIA","","",2025,23,3,0,9,0.333333333333333,0
"JARDIM LINDOIA","","",2025,24,0,0,9,0,0
"JARDIM LINDOIA","","",2025,25,1,0,8,0.125,0
"JARDIM LINDOIA","","",2025,26,0,0,9,0,0
"JARDIM LINDOIA","","",2025,27,0,0,9,0,0
"JARDIM LINDOIA","","",2025,28,1,0,9,0.111111111111111,0
"JARDIM LINDOIA","","",2025,29,0,0,9,0,0
"JARDIM LINDOIA","","",2025,30,1,0,9,0.111111111111111,0
"JARDIM LINDOIA","","",2025,31,0,0,8,0,0
"JARDIM LINDOIA",NA,NA,2025,32,0,0,9,0,0
"JARDIM LINDOIA",NA,NA,2025,33,0,0,9,0,0
"JARDIM LINDOIA",NA,NA,2025,34,0,0,8,0,0
"JARDIM LINDOIA",NA,NA,2025,35,0,0,9,0,0
"JARDIM LINDOIA",NA,NA,2025,36,0,0,7,0,0
"JARDIM LINDOIA",NA,NA,2025,37,0,0,9,0,0
"JARDIM LINDOIA",NA,NA,2025,38,0,0,9,0,0
"JARDIM LINDOIA",NA,NA,2025,39,0,0,9,0,0
"JARDIM LINDOIA",NA,NA,2025,40,4,0,9,0.444444444444444,0
"JARDIM LINDOIA",NA,NA,2025,41,0,0,9,0,0
"JARDIM LINDOIA",NA,NA,2025,42,0,0,8,0,0
"JARDIM LINDOIA",NA,NA,2025,43,1,0,8,0.125,0
"JARDIM LINDOIA",NA,NA,2025,44,1,0,8,0.125,0
"JARDIM LINDOIA",NA,NA,2025,45,2,0,8,0.25,0
"JARDIM LINDOIA",NA,NA,2025,46,0,0,8,0,0
"JARDIM LINDOIA",NA,NA,2025,47,0,0,8,0,0
"JARDIM LINDOIA",NA,NA,2025,48,0,0,8,0,0
"JARDIM LINDOIA",NA,NA,2025,49,2,0,8,0.25,0
"JARDIM LINDOIA",NA,NA,2025,50,4,0,8,0.5,0
"JARDIM LINDOIA",NA,NA,2025,51,4,0,8,0.5,0
"JARDIM LINDOIA",NA,NA,2025,52,0,0,6,0,0
"JARDIM LINDOIA",NA,NA,2025,53,2,0,7,0.285714285714286,0
"JARDIM SABARA","","",2018,16,13,0,7,1.85714285714286,0
"JARDIM SABARA","","",2018,17,6,0,6,1,0
"JARDIM SABARA","","",2018,18,5,0,7,0.714285714285714,0
"JARDIM SABARA","","",2018,19,4,0,8,0.5,0
"JARDIM SABARA","","",2018,20,5,0,8,0.625,0
"JARDIM SABARA","","",2018,21,0,0,8,0,0
"JARDIM SABARA","","",2018,22,0,0,7,0,0
"JARDIM SABARA","","",2018,23,0,0,7,0,0
"JARDIM SABARA","","",2018,24,0,0,7,0,0
"JARDIM SABARA","","",2018,25,0,0,7,0,0
"JARDIM SABARA","","",2018,26,0,0,8,0,0
"JARDIM SABARA","","",2018,27,0,0,8,0,0
"JARDIM SABARA","","",2018,28,1,0,8,0.125,0
"JARDIM SABARA","","",2018,29,0,0,1,0,0
"JARDIM SABARA","","",2018,30,0,0,7,0,0
"JARDIM SABARA","","",2018,31,0,0,1,0,0
"JARDIM SABARA","","",2018,32,1,0,8,0.125,0
"JARDIM SABARA","","",2018,33,0,0,8,0,0
"JARDIM SABARA","","",2018,34,0,0,8,0,0
"JARDIM SABARA","","",2018,35,0,0,8,0,0
"JARDIM SABARA","","",2018,36,0,0,8,0,0
"JARDIM SABARA","","",2018,37,0,1,8,0,0.125
"JARDIM SABARA","","",2018,38,0,0,8,0,0
"JARDIM SABARA","","",2018,39,0,0,8,0,0
"JARDIM SABARA","","",2018,40,1,0,8,0.125,0
"JARDIM SABARA","","",2018,41,0,2,8,0,0.25
"JARDIM SABARA","","",2018,42,0,0,8,0,0
"JARDIM SABARA","","",2018,43,1,0,7,0.142857142857143,0
"JARDIM SABARA","","",2018,44,0,0,6,0,0
"JARDIM SABARA","","",2018,45,1,0,8,0.125,0
"JARDIM SABARA","","",2018,46,0,0,7,0,0
"JARDIM SABARA","","",2018,47,3,1,7,0.428571428571429,0.142857142857143
"JARDIM SABARA","","",2018,48,0,0,6,0,0
"JARDIM SABARA","","",2018,49,5,0,7,0.714285714285714,0
"JARDIM SABARA","","",2018,50,0,0,8,0,0
"JARDIM SABARA","","",2018,51,0,0,8,0,0
"JARDIM SABARA","","",2019,1,1,0,5,0.2,0
"JARDIM SABARA","","",2019,3,2,0,8,0.25,0
"JARDIM SABARA","","",2019,4,2,0,8,0.25,0
"JARDIM SABARA","","",2019,5,5,2,8,0.625,0.25
"JARDIM SABARA","","",2019,6,3,0,8,0.375,0
"JARDIM SABARA","","",2019,7,2,0,9,0.222222222222222,0
"JARDIM SABARA","","",2019,8,5,0,9,0.555555555555556,0
"JARDIM SABARA","","",2019,9,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2019,10,0,0,6,0,0
"JARDIM SABARA","","",2019,11,5,0,8,0.625,0
"JARDIM SABARA","","",2019,12,3,0,7,0.428571428571429,0
"JARDIM SABARA","","",2019,13,11,0,7,1.57142857142857,0
"JARDIM SABARA","","",2019,14,7,0,9,0.777777777777778,0
"JARDIM SABARA","","",2019,15,6,0,8,0.75,0
"JARDIM SABARA","","",2019,16,4,0,9,0.444444444444444,0
"JARDIM SABARA","","",2019,17,2,0,8,0.25,0
"JARDIM SABARA","","",2019,18,8,0,8,1,0
"JARDIM SABARA","","",2019,19,5,0,9,0.555555555555556,0
"JARDIM SABARA","","",2019,20,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2019,21,11,0,7,1.57142857142857,0
"JARDIM SABARA","","",2019,22,9,0,9,1,0
"JARDIM SABARA","","",2019,23,4,0,9,0.444444444444444,0
"JARDIM SABARA","","",2019,24,4,0,7,0.571428571428571,0
"JARDIM SABARA","","",2019,25,5,0,9,0.555555555555556,0
"JARDIM SABARA","","",2019,26,6,0,9,0.666666666666667,0
"JARDIM SABARA","","",2019,27,2,0,8,0.25,0
"JARDIM SABARA","","",2019,28,0,0,9,0,0
"JARDIM SABARA","","",2019,29,0,0,8,0,0
"JARDIM SABARA","","",2019,30,0,0,7,0,0
"JARDIM SABARA","","",2019,33,0,0,8,0,0
"JARDIM SABARA","","",2019,34,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2019,35,0,0,10,0,0
"JARDIM SABARA","","",2019,36,0,0,10,0,0
"JARDIM SABARA","","",2019,37,0,0,10,0,0
"JARDIM SABARA","","",2019,38,1,0,10,0.1,0
"JARDIM SABARA","","",2019,39,0,0,10,0,0
"JARDIM SABARA","","",2019,40,0,0,10,0,0
"JARDIM SABARA","","",2019,41,1,0,10,0.1,0
"JARDIM SABARA","","",2019,42,0,0,10,0,0
"JARDIM SABARA","","",2019,43,0,0,10,0,0
"JARDIM SABARA","","",2019,44,0,0,10,0,0
"JARDIM SABARA","","",2019,45,1,0,10,0.1,0
"JARDIM SABARA","","",2019,46,2,1,10,0.2,0.1
"JARDIM SABARA","","",2019,47,3,0,9,0.333333333333333,0
"JARDIM SABARA","","",2019,48,5,0,9,0.555555555555556,0
"JARDIM SABARA","","",2019,49,3,0,10,0.3,0
"JARDIM SABARA","","",2019,50,1,0,10,0.1,0
"JARDIM SABARA","","",2019,51,9,0,10,0.9,0
"JARDIM SABARA","","",2019,52,3,0,9,0.333333333333333,0
"JARDIM SABARA","","",2020,1,3,0,4,0.75,0
"JARDIM SABARA","","",2020,2,9,0,9,1,0
"JARDIM SABARA","","",2020,3,5,0,9,0.555555555555556,0
"JARDIM SABARA","","",2020,4,10,0,10,1,0
"JARDIM SABARA","","",2020,5,9,0,10,0.9,0
"JARDIM SABARA","","",2020,6,5,0,10,0.5,0
"JARDIM SABARA","","",2020,7,4,0,10,0.4,0
"JARDIM SABARA","","",2020,8,5,0,9,0.555555555555556,0
"JARDIM SABARA","","",2020,9,10,0,9,1.11111111111111,0
"JARDIM SABARA","","",2020,10,15,0,10,1.5,0
"JARDIM SABARA","","",2020,11,3,0,10,0.3,0
"JARDIM SABARA","","",2020,12,7,0,10,0.7,0
"JARDIM SABARA","","",2020,13,11,0,10,1.1,0
"JARDIM SABARA","","",2020,14,3,0,8,0.375,0
"JARDIM SABARA","","",2020,15,8,0,9,0.888888888888889,0
"JARDIM SABARA","","",2020,16,4,0,9,0.444444444444444,0
"JARDIM SABARA","","",2020,17,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,18,7,0,9,0.777777777777778,0
"JARDIM SABARA","","",2020,19,2,0,9,0.222222222222222,0
"JARDIM SABARA","","",2020,20,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,21,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,22,2,0,9,0.222222222222222,0
"JARDIM SABARA","","",2020,23,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,24,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,25,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,26,2,0,9,0.222222222222222,0
"JARDIM SABARA","","",2020,27,0,0,9,0,0
"JARDIM SABARA","","",2020,28,0,0,9,0,0
"JARDIM SABARA","","",2020,29,0,0,9,0,0
"JARDIM SABARA","","",2020,30,0,0,9,0,0
"JARDIM SABARA","","",2020,31,0,0,9,0,0
"JARDIM SABARA","","",2020,32,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,33,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2020,34,0,0,9,0,0
"JARDIM SABARA","","",2020,35,0,0,9,0,0
"JARDIM SABARA","","",2020,36,0,0,9,0,0
"JARDIM SABARA","","",2020,37,0,0,8,0,0
"JARDIM SABARA","","",2020,38,0,0,9,0,0
"JARDIM SABARA","","",2020,39,0,0,9,0,0
"JARDIM SABARA","","",2020,40,0,0,7,0,0
"JARDIM SABARA","","",2020,47,0,0,6,0,0
"JARDIM SABARA","","",2020,48,0,0,6,0,0
"JARDIM SABARA","","",2020,49,0,0,6,0,0
"JARDIM SABARA","","",2020,50,0,0,6,0,0
"JARDIM SABARA","","",2020,51,0,0,6,0,0
"JARDIM SABARA","","",2020,52,0,0,6,0,0
"JARDIM SABARA","","",2020,53,0,0,6,0,0
"JARDIM SABARA","","",2021,1,3,0,6,0.5,0
"JARDIM SABARA","","",2021,2,2,0,6,0.333333333333333,0
"JARDIM SABARA","","",2021,3,0,0,6,0,0
"JARDIM SABARA","","",2021,4,0,0,6,0,0
"JARDIM SABARA","","",2021,5,2,0,6,0.333333333333333,0
"JARDIM SABARA","","",2021,6,32,0,6,5.33333333333333,0
"JARDIM SABARA","","",2021,7,17,0,6,2.83333333333333,0
"JARDIM SABARA","","",2021,8,9,0,6,1.5,0
"JARDIM SABARA","","",2021,9,9,0,6,1.5,0
"JARDIM SABARA","","",2021,10,3,0,6,0.5,0
"JARDIM SABARA","","",2021,11,10,0,6,1.66666666666667,0
"JARDIM SABARA","","",2021,12,5,0,6,0.833333333333333,0
"JARDIM SABARA","","",2021,13,1,0,6,0.166666666666667,0
"JARDIM SABARA","","",2021,14,6,0,6,1,0
"JARDIM SABARA","","",2021,15,8,0,6,1.33333333333333,0
"JARDIM SABARA","","",2021,16,3,0,6,0.5,0
"JARDIM SABARA","","",2021,17,4,0,6,0.666666666666667,0
"JARDIM SABARA","","",2021,18,2,0,6,0.333333333333333,0
"JARDIM SABARA","","",2021,19,1,0,6,0.166666666666667,0
"JARDIM SABARA","","",2021,20,1,0,6,0.166666666666667,0
"JARDIM SABARA","","",2021,21,0,0,7,0,0
"JARDIM SABARA","","",2021,22,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2021,23,0,0,9,0,0
"JARDIM SABARA","","",2021,24,0,0,9,0,0
"JARDIM SABARA","","",2021,25,0,0,9,0,0
"JARDIM SABARA","","",2021,26,0,0,9,0,0
"JARDIM SABARA","","",2021,27,0,0,12,0,0
"JARDIM SABARA","","",2021,28,0,0,12,0,0
"JARDIM SABARA","","",2021,29,0,0,12,0,0
"JARDIM SABARA","","",2021,30,0,0,12,0,0
"JARDIM SABARA","","",2021,31,0,0,12,0,0
"JARDIM SABARA","","",2021,32,0,0,12,0,0
"JARDIM SABARA","","",2021,33,0,0,12,0,0
"JARDIM SABARA","","",2021,34,0,0,11,0,0
"JARDIM SABARA","","",2021,35,0,0,12,0,0
"JARDIM SABARA","","",2021,36,0,0,12,0,0
"JARDIM SABARA","","",2021,37,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2021,38,0,0,12,0,0
"JARDIM SABARA","","",2021,39,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2021,49,0,0,10,0,0
"JARDIM SABARA","","",2021,50,10,0,10,1,0
"JARDIM SABARA","","",2021,51,2,0,10,0.2,0
"JARDIM SABARA","","",2021,52,13,0,10,1.3,0
"JARDIM SABARA","","",2022,1,0,0,9,0,0
"JARDIM SABARA","","",2022,2,5,0,10,0.5,0
"JARDIM SABARA","","",2022,3,5,0,10,0.5,0
"JARDIM SABARA","","",2022,4,9,0,10,0.9,0
"JARDIM SABARA","","",2022,5,5,0,10,0.5,0
"JARDIM SABARA","","",2022,6,13,0,10,1.3,0
"JARDIM SABARA","","",2022,7,18,0,10,1.8,0
"JARDIM SABARA","","",2022,8,5,0,9,0.555555555555556,0
"JARDIM SABARA","","",2022,9,9,0,10,0.9,0
"JARDIM SABARA","","",2022,10,7,0,10,0.7,0
"JARDIM SABARA","","",2022,11,5,0,10,0.5,0
"JARDIM SABARA","","",2022,12,6,0,10,0.6,0
"JARDIM SABARA","","",2022,13,36,0,10,3.6,0
"JARDIM SABARA","","",2022,14,5,0,10,0.5,0
"JARDIM SABARA","","",2022,15,3,0,10,0.3,0
"JARDIM SABARA","","",2022,16,6,0,10,0.6,0
"JARDIM SABARA","","",2022,17,3,0,10,0.3,0
"JARDIM SABARA","","",2022,18,1,0,10,0.1,0
"JARDIM SABARA","","",2022,19,9,0,10,0.9,0
"JARDIM SABARA","","",2022,20,1,0,9,0.111111111111111,0
"JARDIM SABARA","","",2022,21,1,0,10,0.1,0
"JARDIM SABARA","","",2022,22,0,0,10,0,0
"JARDIM SABARA","","",2022,23,0,0,10,0,0
"JARDIM SABARA","","",2022,24,0,0,10,0,0
"JARDIM SABARA","","",2022,25,0,0,10,0,0
"JARDIM SABARA","","",2022,26,0,0,10,0,0
"JARDIM SABARA","","",2022,27,0,0,10,0,0
"JARDIM SABARA","","",2022,28,0,0,6,0,0
"JARDIM SABARA","","",2022,29,0,0,1,0,0
"JARDIM SABARA","","",2022,30,0,0,2,0,0
"JARDIM SABARA","","",2022,32,0,0,1,0,0
"JARDIM SABARA","","",2022,35,0,0,11,0,0
"JARDIM SABARA","","",2022,36,0,0,5,0,0
"JARDIM SABARA","","",2022,37,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2022,38,0,0,12,0,0
"JARDIM SABARA","","",2022,39,0,0,12,0,0
"JARDIM SABARA","","",2022,40,0,0,12,0,0
"JARDIM SABARA","","",2022,41,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2022,42,0,0,12,0,0
"JARDIM SABARA","","",2022,43,0,0,12,0,0
"JARDIM SABARA","","",2022,44,0,0,12,0,0
"JARDIM SABARA","","",2022,45,0,0,12,0,0
"JARDIM SABARA","","",2022,46,0,0,12,0,0
"JARDIM SABARA","","",2022,47,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2022,48,0,0,12,0,0
"JARDIM SABARA","","",2022,49,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2022,50,0,0,12,0,0
"JARDIM SABARA","","",2022,51,0,0,12,0,0
"JARDIM SABARA","","",2022,52,0,0,11,0,0
"JARDIM SABARA","","",2023,1,8,0,10,0.8,0
"JARDIM SABARA","","",2023,2,14,0,12,1.16666666666667,0
"JARDIM SABARA","","",2023,3,3,0,12,0.25,0
"JARDIM SABARA","","",2023,4,2,0,12,0.166666666666667,0
"JARDIM SABARA","","",2023,5,8,0,11,0.727272727272727,0
"JARDIM SABARA","","",2023,6,30,0,9,3.33333333333333,0
"JARDIM SABARA","","",2023,7,9,0,10,0.9,0
"JARDIM SABARA","","",2023,8,0,0,9,0,0
"JARDIM SABARA","","",2023,9,5,0,11,0.454545454545455,0
"JARDIM SABARA","","",2023,10,4,0,11,0.363636363636364,0
"JARDIM SABARA","","",2023,11,41,0,12,3.41666666666667,0
"JARDIM SABARA","","",2023,12,32,0,12,2.66666666666667,0
"JARDIM SABARA","","",2023,13,13,0,12,1.08333333333333,0
"JARDIM SABARA","","",2023,14,10,0,11,0.909090909090909,0
"JARDIM SABARA","","",2023,15,18,0,12,1.5,0
"JARDIM SABARA","","",2023,16,36,0,12,3,0
"JARDIM SABARA","","",2023,17,19,0,12,1.58333333333333,0
"JARDIM SABARA","","",2023,18,10,0,12,0.833333333333333,0
"JARDIM SABARA","","",2023,19,9,0,12,0.75,0
"JARDIM SABARA","","",2023,20,10,0,12,0.833333333333333,0
"JARDIM SABARA","","",2023,21,22,0,12,1.83333333333333,0
"JARDIM SABARA","","",2023,22,17,0,12,1.41666666666667,0
"JARDIM SABARA","","",2023,23,15,0,12,1.25,0
"JARDIM SABARA","","",2023,24,8,0,9,0.888888888888889,0
"JARDIM SABARA","","",2023,25,5,0,12,0.416666666666667,0
"JARDIM SABARA","","",2023,26,4,0,12,0.333333333333333,0
"JARDIM SABARA","","",2023,27,2,0,12,0.166666666666667,0
"JARDIM SABARA","","",2023,28,6,0,11,0.545454545454545,0
"JARDIM SABARA","","",2023,29,0,0,12,0,0
"JARDIM SABARA","","",2023,30,2,0,12,0.166666666666667,0
"JARDIM SABARA","","",2023,31,3,0,12,0.25,0
"JARDIM SABARA","","",2023,32,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2023,33,2,0,12,0.166666666666667,0
"JARDIM SABARA","","",2023,34,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2023,35,0,0,12,0,0
"JARDIM SABARA","","",2023,36,1,0,5,0.2,0
"JARDIM SABARA","","",2023,37,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2023,38,2,0,9,0.222222222222222,0
"JARDIM SABARA","","",2023,39,0,0,12,0,0
"JARDIM SABARA","","",2023,40,0,0,12,0,0
"JARDIM SABARA","","",2023,41,2,0,11,0.181818181818182,0
"JARDIM SABARA","","",2023,42,1,0,12,0.0833333333333333,0
"JARDIM SABARA","","",2023,43,3,0,12,0.25,0
"JARDIM SABARA","","",2023,44,5,0,11,0.454545454545455,0
"JARDIM SABARA","","",2023,45,2,0,12,0.166666666666667,0
"JARDIM SABARA","","",2023,46,4,0,12,0.333333333333333,0
"JARDIM SABARA","","",2023,47,5,0,12,0.416666666666667,0
"JARDIM SABARA","","",2023,48,9,0,12,0.75,0
"JARDIM SABARA","","",2023,49,4,0,12,0.333333333333333,0
"JARDIM SABARA","","",2023,50,3,0,11,0.272727272727273,0
"JARDIM SABARA","","",2023,51,13,0,12,1.08333333333333,0
"JARDIM SABARA","","",2023,52,4,0,11,0.363636363636364,0
"JARDIM SABARA","","",2024,1,7,0,10,0.7,0
"JARDIM SABARA","","",2024,2,12,0,12,1,0
"JARDIM SABARA","","",2024,3,13,0,12,1.08333333333333,0
"JARDIM SABARA","","",2024,4,17,0,12,1.41666666666667,0
"JARDIM SABARA","","",2024,5,15,0,12,1.25,0
